file_path,depth,file_name,file_ext,width,height,num_pixels,phash,aspect_ratio,class,species
Classes/poisonous/Xanthoria parietina/42021medium.jpeg,3,42021medium,jpeg,375,500,187500,bc1e537c72a02f25,0.75,poisonous,Xanthoria parietina
Classes/poisonous/Xanthoria parietina/41940medium.jpeg,3,41940medium,jpeg,500,500,250000,bc1f25a28499ff0c,1.0,poisonous,Xanthoria parietina
Classes/poisonous/Xanthoria parietina/42792medium.jpeg,3,42792medium,jpeg,375,500,187500,bc1f2fbf158da020,0.75,poisonous,Xanthoria parietina
Classes/edible/Daedaleopsis confragosa/8304medium.jpg,3,8304medium,jpg,500,331,165500,bc1fa10f15789ac5,1.5105740181268883,edible,Daedaleopsis confragosa
Classes/poisonous/Amanita_xanthocephala/Amanita_xanthocephala19.png,3,Amanita_xanthocephala19,png,180,280,50400,bc1fb632b80bd644,0.6428571428571429,poisonous,Amanita_xanthocephala
Classes/poisonous/Xanthoria parietina/43605medium.jpeg,3,43605medium,jpeg,281,500,140500,bc209f1f24f9d146,0.562,poisonous,Xanthoria parietina
Classes/poisonous/Xanthoria parietina/39198medium.jpg,3,39198medium,jpg,500,375,187500,bc239c43b865bb26,1.3333333333333333,poisonous,Xanthoria parietina
Classes/edible/Tuber_macrosporum/Tuber_macrosporum26.png,3,Tuber_macrosporum26,png,341,148,50468,bc24e713c21dc27b,2.304054054054054,edible,Tuber_macrosporum
Classes/edible/Pleurotus ostreatus/24336medium.jpeg,3,24336medium,jpeg,500,375,187500,bc2562249ad9cb3d,1.3333333333333333,edible,Pleurotus ostreatus
Classes/conditionally_edible/Mushrooms/Entoloma/253_XdD2zwdAHx0.jpg,4,253_XdD2zwdAHx0,jpg,800,554,443200,bc2636b047cbd3c1,1.444043321299639,conditionally_edible,Entoloma
Classes/conditionally_edible/Fomitopsis pinicola/20092medium.jpg,3,20092medium,jpg,500,375,187500,bc27498a37299a76,1.3333333333333333,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Cortinarius/712_h6kYup4Luw0.jpg,3,712_h6kYup4Luw0,jpg,800,600,480000,bc27abc42b6922e3,1.3333333333333333,conditionally_edible,Cortinarius
Classes/poisonous/Xanthoria parietina/43367medium.jpg,3,43367medium,jpg,375,500,187500,bc27d801b348b7f1,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Fomes fomentarius/14250medium.jpg,3,14250medium,jpg,500,438,219000,bc287a96e59926cc,1.1415525114155252,conditionally_edible,Fomes fomentarius
Classes/poisonous/Amanita muscaria/3967medium.jpg,3,3967medium,jpg,375,500,187500,bc293fcc63d8e510,0.75,poisonous,Amanita muscaria
Classes/conditionally_edible/Verpa bohemica/32132medium.jpeg,3,32132medium,jpeg,500,375,187500,bc29da621a729e2d,1.3333333333333333,conditionally_edible,Verpa bohemica
Classes/conditionally_edible/Phellinus igniarius/21551medium.jpg,3,21551medium,jpg,500,331,165500,bc2b2bdc06739964,1.5105740181268883,conditionally_edible,Phellinus igniarius
Classes/edible/Coprinellus micaceus/7518medium.jpg,3,7518medium,jpg,500,375,187500,bc2c2373b3935e0c,1.3333333333333333,edible,Coprinellus micaceus
Classes/edible/Coprinellus micaceus/7580medium.jpeg,3,7580medium,jpeg,375,500,187500,bc2ca5e3c9c88763,0.75,edible,Coprinellus micaceus
Classes/conditionally_edible/Parmelia sulcata/35333medium.jpg,3,35333medium,jpg,374,500,187000,bc2e46c3c3cb3827,0.748,conditionally_edible,Parmelia sulcata
Classes/edible/Rhizopogon_luteolus/Rhizopogon_luteolus19.png,3,Rhizopogon_luteolus19,png,275,183,50325,bc2eb329c44e4db2,1.5027322404371584,edible,Rhizopogon_luteolus
Classes/conditionally_edible/Coprinellus disseminatus/7021medium.jpeg,3,7021medium,jpeg,374,500,187000,bc2f0425c6d39d2b,0.748,conditionally_edible,Coprinellus disseminatus
Classes/conditionally_edible/Fomes fomentarius/15252medium.jpeg,3,15252medium,jpeg,375,500,187500,bc3163e31e998993,0.75,conditionally_edible,Fomes fomentarius
Classes/conditionally_edible/Laetiporus sulphureus/30282medium.jpg,3,30282medium,jpg,500,375,187500,bc35273439a368ea,1.3333333333333333,conditionally_edible,Laetiporus sulphureus
Classes/poisonous/Xanthoria parietina/41919medium.jpg,3,41919medium,jpg,500,331,165500,bc35bcf8521ae701,1.5105740181268883,poisonous,Xanthoria parietina
Classes/poisonous/Xanthoria parietina/43829medium.jpg,3,43829medium,jpg,500,375,187500,bc373422331f71c9,1.3333333333333333,poisonous,Xanthoria parietina
Classes/conditionally_edible/Morchella_esculenta/Morchella_esculenta50.png,3,Morchella_esculenta50,png,300,168,50400,bc37f50766866485,1.7857142857142858,conditionally_edible,Morchella_esculenta
Classes/conditionally_edible/Hypogymnia physodes/26522medium.jpeg,3,26522medium,jpeg,375,500,187500,bc38963493c2dacb,0.75,conditionally_edible,Hypogymnia physodes
Classes/conditionally_edible/Pseudevernia furfuracea/24900medium.jpeg,3,24900medium,jpeg,281,500,140500,bc3919703dd9f260,0.562,conditionally_edible,Pseudevernia furfuracea
Classes/conditionally_edible/Chondrostereum purpureum/4915medium.jpg,3,4915medium,jpg,500,375,187500,bc396164db960d0f,1.3333333333333333,conditionally_edible,Chondrostereum purpureum
Classes/conditionally_edible/Mushrooms/Boletus/0280_eMUYRyJAke4.jpg,4,0280_eMUYRyJAke4,jpg,850,603,512550,bc3c65269686d26b,1.4096185737976783,conditionally_edible,Boletus
Classes/poisonous/Cortinarius_bolaris/Cortinarius_bolaris1.png,3,Cortinarius_bolaris1,png,100,100,10000,bc3c769b314253cc,1.0,poisonous,Cortinarius_bolaris
Classes/poisonous/Coprinopsis atramentaria/7832medium.jpeg,3,7832medium,jpeg,375,500,187500,bc3c97d690c86723,0.75,poisonous,Coprinopsis atramentaria
Classes/conditionally_edible/Verpa_bohemica/Verpa_bohemica49.png,3,Verpa_bohemica49,png,174,290,50460,bc3cc3c2c21f3d31,0.6,conditionally_edible,Verpa_bohemica
Classes/conditionally_edible/Peltigera aphthosa/20408medium.jpeg,3,20408medium,jpeg,500,375,187500,bc3cc4a25dbf4a44,1.3333333333333333,conditionally_edible,Peltigera aphthosa
Classes/conditionally_edible/Fomitopsis pinicola/20149medium.jpeg,3,20149medium,jpeg,375,500,187500,bc3cc5a33c8c5933,0.75,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Mushrooms/Russula/194__zn3Dh1Dxxg.jpg,4,194__zn3Dh1Dxxg,jpg,800,428,342400,bc3cfc58342d5136,1.8691588785046729,conditionally_edible,Russula
Classes/conditionally_edible/Hypogymnia physodes/27326medium.jpeg,3,27326medium,jpeg,281,500,140500,bc3eb63212846de3,0.562,conditionally_edible,Hypogymnia physodes
Classes/edible/Stropharia aeruginosa/27445medium.jpeg,3,27445medium,jpeg,225,500,112500,bc3eb69198984b36,0.45,edible,Stropharia aeruginosa
Classes/conditionally_edible/Phellinus igniarius/21594medium.jpeg,3,21594medium,jpeg,281,500,140500,bc3ecd1b8ec3700c,0.562,conditionally_edible,Phellinus igniarius
Classes/poisonous/Xanthoria parietina/38684medium.jpg,3,38684medium,jpg,500,334,167000,bc3f31f0c3660a39,1.497005988023952,poisonous,Xanthoria parietina
Classes/poisonous/Xanthoria parietina/39664medium.jpeg,3,39664medium,jpeg,375,500,187500,bc4147f9010f3ef8,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Urnula craterium/31561medium.jpeg,3,31561medium,jpeg,375,500,187500,bc42938f7c99951c,0.75,conditionally_edible,Urnula craterium
Classes/conditionally_edible/Mushrooms/Entoloma/048_4iBHYDoWRf8.jpg,4,048_4iBHYDoWRf8,jpg,687,600,412200,bc42ea750694cd6b,1.145,conditionally_edible,Entoloma
Classes/conditionally_edible/Evernia prunastri/10872medium.jpeg,3,10872medium,jpeg,375,500,187500,bc4306b9ec93856e,0.75,conditionally_edible,Evernia prunastri
Classes/conditionally_edible/Fomes fomentarius/14060medium.jpeg,3,14060medium,jpeg,500,333,166500,bc430b7cce29c758,1.5015015015015014,conditionally_edible,Fomes fomentarius
Classes/conditionally_edible/Parmelia sulcata/34750medium.jpeg,3,34750medium,jpeg,500,333,166500,bc4330ed738e8974,1.5015015015015014,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/Evernia prunastri/11417medium.jpeg,3,11417medium,jpeg,375,500,187500,bc4376594d25b296,0.75,conditionally_edible,Evernia prunastri
Classes/poisonous/Gyromitra gigas/25732medium.jpg,3,25732medium,jpg,375,500,187500,bc43bc290ec66cd6,0.75,poisonous,Gyromitra gigas
Classes/poisonous/Gyromitra esculenta/10865medium.jpeg,3,10865medium,jpeg,375,500,187500,bc43cb350eb0709f,0.75,poisonous,Gyromitra esculenta
Classes/conditionally_edible/Phaeophyscia orbicularis/21032medium.jpg,3,21032medium,jpg,375,500,187500,bc447a47236dcb85,0.75,conditionally_edible,Phaeophyscia orbicularis
Classes/conditionally_edible/Fomitopsis betulina/18076medium.jpeg,3,18076medium,jpeg,500,375,187500,bc46b8b7de4269a0,1.3333333333333333,conditionally_edible,Fomitopsis betulina
Classes/conditionally_edible/Pseudevernia furfuracea/25063medium.jpeg,3,25063medium,jpeg,500,420,210000,bc4790bc597a8599,1.1904761904761905,conditionally_edible,Pseudevernia furfuracea
Classes/poisonous/Xanthoria parietina/41570medium.jpg,3,41570medium,jpg,375,500,187500,bc47abac4816fc52,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Boletus edulis/7575medium.jpg,3,7575medium,jpg,500,375,187500,bc4a0d256708f2fd,1.3333333333333333,conditionally_edible,Boletus edulis
Classes/conditionally_edible/Chlorociboria aeruginascens/4519medium.jpeg,3,4519medium,jpeg,500,333,166500,bc4ab912ad4bd42d,1.5015015015015014,conditionally_edible,Chlorociboria aeruginascens
Classes/poisonous/Gyromitra gigas/25977medium.jpg,3,25977medium,jpg,375,500,187500,bc4ae63429d21bec,0.75,poisonous,Gyromitra gigas
Classes/conditionally_edible/Parmelia sulcata/36789medium.jpeg,3,36789medium,jpeg,500,333,166500,bc4b36a647a4859b,1.5015015015015014,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/Parmelia sulcata/35803medium.jpeg,3,35803medium,jpeg,237,500,118500,bc4b7438aee5184b,0.474,conditionally_edible,Parmelia sulcata
Classes/deadly/Boletus_pulcherrimus/Boletus_pulcherrimus5.png,3,Boletus_pulcherrimus5,png,100,100,10000,bc4b7a2431fce524,1.0,deadly,Boletus_pulcherrimus
Classes/conditionally_edible/Nectria cinnabarina/18853medium.jpg,3,18853medium,jpg,333,500,166500,bc4bc2c6478e8e3c,0.666,conditionally_edible,Nectria cinnabarina
Classes/conditionally_edible/Tremella mesenterica/30348medium.jpeg,3,30348medium,jpeg,375,500,187500,bc4d096e3d48dcd8,0.75,conditionally_edible,Tremella mesenterica
Classes/conditionally_edible/Fomes fomentarius/15274medium.jpeg,3,15274medium,jpeg,500,375,187500,bc4d7443c3f6d508,1.3333333333333333,conditionally_edible,Fomes fomentarius
Classes/conditionally_edible/Phellinus tremulae/21962medium.jpg,3,21962medium,jpg,500,332,166000,bc4d8f568079b0ec,1.5060240963855422,conditionally_edible,Phellinus tremulae
Classes/conditionally_edible/Fomes fomentarius/14406medium.jpeg,3,14406medium,jpeg,500,375,187500,bc4e5a6731392ccc,1.3333333333333333,conditionally_edible,Fomes fomentarius
Classes/poisonous/Xanthoria parietina/40105medium.jpeg,3,40105medium,jpeg,375,500,187500,bc4f0748dc0de87a,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Fomitopsis pinicola/20542medium.jpeg,3,20542medium,jpeg,500,375,187500,bc4f1ce0e30c1df2,1.3333333333333333,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Lobaria pulmonaria/16996medium.jpeg,3,16996medium,jpeg,500,375,187500,bc4f61cfdf044231,1.3333333333333333,conditionally_edible,Lobaria pulmonaria
Classes/conditionally_edible/Fomitopsis pinicola/21097medium.jpeg,3,21097medium,jpeg,500,333,166500,bc5062de8b38cbc6,1.5015015015015014,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Hypogymnia physodes/27612medium.jpg,3,27612medium,jpg,500,375,187500,bc52b967849076ba,1.3333333333333333,conditionally_edible,Hypogymnia physodes
Classes/edible/Mutinus ravenelii/18766medium.jpeg,3,18766medium,jpeg,500,333,166500,bc52e4af978a0857,1.5015015015015014,edible,Mutinus ravenelii
Classes/conditionally_edible/Mushrooms/Russula/179_WfLEK8ISHyg.jpg,4,179_WfLEK8ISHyg,jpg,800,635,508000,bc5334dcc8c69366,1.2598425196850394,conditionally_edible,Russula
Classes/poisonous/Gyromitra gigas/24999medium.jpg,3,24999medium,jpg,281,500,140500,bc53c96675166c0b,0.562,poisonous,Gyromitra gigas
Classes/poisonous/Coprinopsis_romagnesiana/Coprinopsis_romagnesiana30.png,3,Coprinopsis_romagnesiana30,png,275,183,50325,bc54432437b3d0ee,1.5027322404371584,poisonous,Coprinopsis_romagnesiana
Classes/conditionally_edible/Armillaria borealis/1169medium.jpeg,3,1169medium,jpeg,500,281,140500,bc5868b864de3363,1.7793594306049825,conditionally_edible,Armillaria borealis
Classes/conditionally_edible/Sarcoscypha austriaca/26330medium.jpeg,3,26330medium,jpeg,500,483,241500,bc58a211da8b17ed,1.0351966873706004,conditionally_edible,Sarcoscypha austriaca
Classes/conditionally_edible/Phellinus tremulae/21940medium.jpg,3,21940medium,jpg,500,332,166000,bc58b41f60d643c7,1.5060240963855422,conditionally_edible,Phellinus tremulae
Classes/conditionally_edible/Parmelia sulcata/34548medium.jpeg,3,34548medium,jpeg,500,375,187500,bc58d4ddf0c99491,1.3333333333333333,conditionally_edible,Parmelia sulcata
Classes/edible/Cerioporus squamosus/8919medium.jpeg,3,8919medium,jpeg,500,333,166500,bc5959b424c45b79,1.5015015015015014,edible,Cerioporus squamosus
Classes/conditionally_edible/Urnula craterium/31500medium.jpg,3,31500medium,jpg,500,375,187500,bc5a39d9969b0714,1.3333333333333333,conditionally_edible,Urnula craterium
Classes/poisonous/Xanthoria parietina/39427medium.jpeg,3,39427medium,jpeg,375,500,187500,bc5a8730f7899a2c,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Fomes fomentarius/14400medium.jpeg,3,14400medium,jpeg,500,233,116500,bc5b29582731b3a6,2.1459227467811157,conditionally_edible,Fomes fomentarius
Classes/conditionally_edible/Parmelia sulcata/35215medium.jpeg,3,35215medium,jpeg,500,375,187500,bc5b732da8aaa129,1.3333333333333333,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/Evernia prunastri/10999medium.jpeg,3,10999medium,jpeg,466,500,233000,bc5f31d2f2c0e44c,0.932,conditionally_edible,Evernia prunastri
Classes/conditionally_edible/Vulpicida pinastri/32491medium.jpeg,3,32491medium,jpeg,281,500,140500,bc5fbc08a22b83d5,0.562,conditionally_edible,Vulpicida pinastri
Classes/conditionally_edible/Vulpicida pinastri/33074medium.jpg,3,33074medium,jpg,500,500,250000,bc6198e0057e3ec7,1.0,conditionally_edible,Vulpicida pinastri
Classes/poisonous/Gyromitra gigas/25193medium.jpeg,3,25193medium,jpeg,375,500,187500,bc635d5a224d439b,0.75,poisonous,Gyromitra gigas
Classes/conditionally_edible/Cortinarius/117_C1qGmc6C7hI.jpg,3,117_C1qGmc6C7hI,jpg,640,428,273920,bc637b1ea19c3161,1.4953271028037385,conditionally_edible,Cortinarius
Classes/conditionally_edible/Boletus edulis/6986medium.jpg,3,6986medium,jpg,375,500,187500,bc639c66ccd28c87,0.75,conditionally_edible,Boletus edulis
Classes/poisonous/Xanthoria parietina/43467medium.jpeg,3,43467medium,jpeg,281,500,140500,bc64023d7bc5943e,0.562,poisonous,Xanthoria parietina
Classes/conditionally_edible/Leccinum aurantiacum/15501medium.jpeg,3,15501medium,jpeg,500,375,187500,bc6589c9b39ac4e1,1.3333333333333333,conditionally_edible,Leccinum aurantiacum
Classes/edible/Platismatia glauca/23771medium.jpg,3,23771medium,jpg,500,500,250000,bc659e366920e43e,1.0,edible,Platismatia glauca
Classes/edible/Pleurotus ostreatus/24261medium.jpg,3,24261medium,jpg,500,375,187500,bc65c8498b3ad6c9,1.3333333333333333,edible,Pleurotus ostreatus
Classes/poisonous/Xanthoria parietina/41287medium.jpeg,3,41287medium,jpeg,500,436,218000,bc67cc95ace8924c,1.146788990825688,poisonous,Xanthoria parietina
Classes/conditionally_edible/Evernia mesomorpha/9348medium.jpeg,3,9348medium,jpeg,374,500,187000,bc68b45a8d152eda,0.748,conditionally_edible,Evernia mesomorpha
Classes/edible/Coprinus comatus/10333medium.jpeg,3,10333medium,jpeg,375,500,187500,bc69b3e0a81d5725,0.75,edible,Coprinus comatus
Classes/conditionally_edible/Mushrooms/Boletus/0350_ml8rPyabKo8.jpg,4,0350_ml8rPyabKo8,jpg,570,388,221160,bc6bc3c14d2c73d0,1.4690721649484535,conditionally_edible,Boletus
Classes/poisonous/Xanthoria parietina/38784medium.jpeg,3,38784medium,jpeg,500,375,187500,bc6bd9b38d08b2c4,1.3333333333333333,poisonous,Xanthoria parietina
Classes/edible/Hypsizygus_tessellatus/Hypsizygus_tessellatus6.png,3,Hypsizygus_tessellatus6,png,100,100,10000,bc6c638699f6d0c4,1.0,edible,Hypsizygus_tessellatus
Classes/poisonous/Helvella_lacunosa/Helvella_lacunosa11.png,3,Helvella_lacunosa11,png,100,100,10000,bc6d9194d06d9791,1.0,poisonous,Helvella_lacunosa
Classes/conditionally_edible/Phellinus igniarius/21680medium.jpg,3,21680medium,jpg,375,500,187500,bc6e96970d08f42d,0.75,conditionally_edible,Phellinus igniarius
Classes/conditionally_edible/Fomitopsis pinicola/22420medium.jpg,3,22420medium,jpg,500,375,187500,bc6ee224663b2974,1.3333333333333333,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Tremella mesenterica/30438medium.jpeg,3,30438medium,jpeg,500,375,187500,bc7095b6ac66832e,1.3333333333333333,conditionally_edible,Tremella mesenterica
Classes/edible/Coprinellus micaceus/7605medium.jpg,3,7605medium,jpg,500,375,187500,bc723202ccdcf46d,1.3333333333333333,edible,Coprinellus micaceus
Classes/conditionally_edible/Pholiota squarrosa/22854medium.jpeg,3,22854medium,jpeg,281,500,140500,bc73d8d643291a3a,0.562,conditionally_edible,Pholiota squarrosa
Classes/conditionally_edible/Calocera viscosa/2373medium.jpeg,3,2373medium,jpeg,500,333,166500,bc75ab108d6212f7,1.5015015015015014,conditionally_edible,Calocera viscosa
Classes/conditionally_edible/Chlorociboria aeruginascens/4784medium.jpg,3,4784medium,jpg,236,500,118000,bc7604041dfef561,0.472,conditionally_edible,Chlorociboria aeruginascens
Classes/poisonous/Xanthoria parietina/40881medium.jpg,3,40881medium,jpg,463,500,231500,bc788ae7a4a1b1a9,0.926,poisonous,Xanthoria parietina
Classes/conditionally_edible/Sarcoscypha austriaca/26447medium.jpg,3,26447medium,jpg,375,500,187500,bc7cb42896a1da35,0.75,conditionally_edible,Sarcoscypha austriaca
Classes/poisonous/Xanthoria parietina/43734medium.jpg,3,43734medium,jpg,375,500,187500,bc7d43a889d4738a,0.75,poisonous,Xanthoria parietina
Classes/edible/Hypholoma lateritium/12840medium.jpeg,3,12840medium,jpeg,500,375,187500,bc7e2bf6c128d089,1.3333333333333333,edible,Hypholoma lateritium
Classes/edible/Apioperdon pyriforme/4842medium.jpeg,3,4842medium,jpeg,375,500,187500,bc7eab2a05148d6b,0.75,edible,Apioperdon pyriforme
Classes/edible/Stropharia aeruginosa/27254medium.jpeg,3,27254medium,jpeg,500,375,187500,bc8036c8ffb7c242,1.3333333333333333,edible,Stropharia aeruginosa
Classes/conditionally_edible/Verpa bohemica/32418medium.jpeg,3,32418medium,jpeg,500,375,187500,bc8083be7172fe90,1.3333333333333333,conditionally_edible,Verpa bohemica
Classes/conditionally_edible/Pholiota aurivella/22609medium.jpg,3,22609medium,jpg,500,375,187500,bc809787c3534f2d,1.3333333333333333,conditionally_edible,Pholiota aurivella
Classes/conditionally_edible/Phellinus tremulae/21959medium.jpeg,3,21959medium,jpeg,374,500,187000,bc80adb94257bda4,0.748,conditionally_edible,Phellinus tremulae
Classes/conditionally_edible/Chlorociboria aeruginascens/4791medium.jpeg,3,4791medium,jpeg,500,281,140500,bc80bf28c4f6f2c1,1.7793594306049825,conditionally_edible,Chlorociboria aeruginascens
Classes/edible/Mutinus ravenelii/18719medium.jpg,3,18719medium,jpg,334,500,167000,bc8149fe913bcc0d,0.668,edible,Mutinus ravenelii
Classes/edible/Kuehneromyces mutabilis/13622medium.jpg,3,13622medium,jpg,375,500,187500,bc81e63b0e66986d,0.75,edible,Kuehneromyces mutabilis
Classes/conditionally_edible/Verpa bohemica/32312medium.jpeg,3,32312medium,jpeg,500,375,187500,bc8217cd0d767836,1.3333333333333333,conditionally_edible,Verpa bohemica
Classes/edible/Coprinus comatus/10125medium.jpeg,3,10125medium,jpeg,500,375,187500,bc8242628dbd527f,1.3333333333333333,edible,Coprinus comatus
Classes/poisonous/Gyromitra gigas/24873medium.jpg,3,24873medium,jpg,500,375,187500,bc824eda8937eb11,1.3333333333333333,poisonous,Gyromitra gigas
Classes/edible/Coprinus comatus/9272medium.jpg,3,9272medium,jpg,375,500,187500,bc8273b72880eef1,0.75,edible,Coprinus comatus
Classes/poisonous/Gyromitra gigas/25479medium.jpg,3,25479medium,jpg,281,500,140500,bc829772b4cdc836,0.562,poisonous,Gyromitra gigas
Classes/conditionally_edible/Cetraria islandica/4387medium.jpg,3,4387medium,jpg,375,500,187500,bc82c5388f59e32e,0.75,conditionally_edible,Cetraria islandica
Classes/poisonous/Amanita muscaria/3363medium.jpg,3,3363medium,jpg,375,500,187500,bc832fbec2d82b28,0.75,poisonous,Amanita muscaria
Classes/poisonous/Amanita muscaria/2702medium.jpg,3,2702medium,jpg,500,375,187500,bc83a06eb72a8d74,1.3333333333333333,poisonous,Amanita muscaria
Classes/conditionally_edible/Fomitopsis pinicola/23668medium.jpg,3,23668medium,jpg,375,500,187500,bc83a5b4b69b7023,0.75,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Lycoperdon perlatum/34284medium.jpg,3,34284medium,jpg,375,500,187500,bc83b178c483ff88,0.75,conditionally_edible,Lycoperdon perlatum
Classes/conditionally_edible/Lepista nuda/16558medium.jpeg,3,16558medium,jpeg,375,500,187500,bc83d2c61e35d8d8,0.75,conditionally_edible,Lepista nuda
Classes/conditionally_edible/Graphis scripta/10605medium.jpg,3,10605medium,jpg,500,375,187500,bc848f13367c33c6,1.3333333333333333,conditionally_edible,Graphis scripta
Classes/conditionally_edible/Chondrostereum purpureum/4878medium.jpeg,3,4878medium,jpeg,500,333,166500,bc84927797c4f05a,1.5015015015015014,conditionally_edible,Chondrostereum purpureum
Classes/conditionally_edible/Ganoderma applanatum/24270medium.jpeg,3,24270medium,jpeg,374,500,187000,bc84d290c8a7bcaf,0.748,conditionally_edible,Ganoderma applanatum
Classes/conditionally_edible/Sarcomyxa serotina/26165medium.jpg,3,26165medium,jpg,500,334,167000,bc8513766d768a32,1.497005988023952,conditionally_edible,Sarcomyxa serotina
Classes/conditionally_edible/Fomitopsis pinicola/22184medium.jpeg,3,22184medium,jpeg,340,500,170000,bc85323e9f882979,0.68,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Parmelia sulcata/37076medium.jpeg,3,37076medium,jpeg,375,500,187500,bc858a9749def068,0.75,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/Fomitopsis betulina/18413medium.jpeg,3,18413medium,jpeg,375,500,187500,bc858fda59644758,0.75,conditionally_edible,Fomitopsis betulina
Classes/conditionally_edible/Tremella mesenterica/30086medium.jpeg,3,30086medium,jpeg,500,375,187500,bc85cf4d1993d22c,1.3333333333333333,conditionally_edible,Tremella mesenterica
Classes/poisonous/Xanthoria parietina/42835medium.jpeg,3,42835medium,jpeg,375,500,187500,bc86617b79126b91,0.75,poisonous,Xanthoria parietina
Classes/poisonous/Amanita muscaria/641medium.jpeg,3,641medium,jpeg,500,360,180000,bc86b12547686dec,1.3888888888888888,poisonous,Amanita muscaria
Classes/poisonous/Amanita muscaria/934medium.jpg,3,934medium,jpg,500,409,204500,bc876364b3bd9064,1.2224938875305624,poisonous,Amanita muscaria
Classes/deadly/Boletus_pulcherrimus/Boletus_pulcherrimus27.png,3,Boletus_pulcherrimus27,png,224,225,50400,bc87856c372afac0,0.9955555555555556,deadly,Boletus_pulcherrimus
Classes/poisonous/Xanthoria parietina/42616medium.jpeg,3,42616medium,jpeg,375,500,187500,bc885bb43249daad,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Pholiota aurivella/22784medium.jpg,3,22784medium,jpg,500,375,187500,bc8869e3b570d4cc,1.3333333333333333,conditionally_edible,Pholiota aurivella
Classes/conditionally_edible/Rhytisma acerinum/25636medium.jpeg,3,25636medium,jpeg,500,375,187500,bc88cb361e61bc2e,1.3333333333333333,conditionally_edible,Rhytisma acerinum
Classes/conditionally_edible/Leccinum versipelle/16136medium.jpeg,3,16136medium,jpeg,500,375,187500,bc892172d98f22f5,1.3333333333333333,conditionally_edible,Leccinum versipelle
Classes/conditionally_edible/Rhytisma acerinum/25792medium.jpg,3,25792medium,jpg,281,500,140500,bc8937723d66c922,0.562,conditionally_edible,Rhytisma acerinum
Classes/conditionally_edible/Leccinum scabrum/31798medium.jpg,3,31798medium,jpg,375,500,187500,bc896f97a74c90c2,0.75,conditionally_edible,Leccinum scabrum
Classes/conditionally_edible/Trichaptum biforme/30550medium.jpg,3,30550medium,jpg,500,375,187500,bc8978d4b22de893,1.3333333333333333,conditionally_edible,Trichaptum biforme
Classes/poisonous/Xanthoria parietina/43362medium.jpeg,3,43362medium,jpeg,375,500,187500,bc89c9989fd041bb,0.75,poisonous,Xanthoria parietina
Classes/poisonous/Amanita muscaria/157medium.jpg,3,157medium,jpg,375,500,187500,bc8ac36d3472638d,0.75,poisonous,Amanita muscaria
Classes/conditionally_edible/Fomes fomentarius/16132medium.jpeg,3,16132medium,jpeg,500,379,189500,bc8ba3899c366399,1.3192612137203166,conditionally_edible,Fomes fomentarius
Classes/edible/Pleurotus ostreatus/24392medium.jpg,3,24392medium,jpg,500,306,153000,bc8c38e4b43d93b2,1.6339869281045751,edible,Pleurotus ostreatus
Classes/poisonous/Xanthoria parietina/42991medium.jpeg,3,42991medium,jpeg,500,375,187500,bc8c892ce68b79cc,1.3333333333333333,poisonous,Xanthoria parietina
Classes/conditionally_edible/Phaeophyscia orbicularis/21079medium.jpg,3,21079medium,jpg,500,334,167000,bc8c9bfa2b319407,1.497005988023952,conditionally_edible,Phaeophyscia orbicularis
Classes/conditionally_edible/Inonotus obliquus/28810medium.jpg,3,28810medium,jpg,500,281,140500,bc8cd96396647195,1.7793594306049825,conditionally_edible,Inonotus obliquus
Classes/conditionally_edible/Laetiporus sulphureus/29751medium.jpg,3,29751medium,jpg,281,500,140500,bc8d9e3e0e955483,0.562,conditionally_edible,Laetiporus sulphureus
Classes/poisonous/Xanthoria parietina/38338medium.jpg,3,38338medium,jpg,375,500,187500,bc8e3170ccdc7391,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Laetiporus sulphureus/29413medium.jpeg,3,29413medium,jpeg,375,500,187500,bc8e60177e1c3a99,0.75,conditionally_edible,Laetiporus sulphureus
Classes/conditionally_edible/Sarcoscypha austriaca/26641medium.jpeg,3,26641medium,jpeg,375,500,187500,bc8e8e43a7339619,0.75,conditionally_edible,Sarcoscypha austriaca
Classes/edible/Coprinus comatus/9499medium.jpeg,3,9499medium,jpeg,375,500,187500,bc8e90780dd367a5,0.75,edible,Coprinus comatus
